Tweet_text,Viral
I love hearing all the #Trump Chumps whining about the #GOPDebate moderators. Maybe they should worry more about his lack of cogent ideas.,0
Why is everyone giving @megynkelly a hard time on #GOPDebate? She did a great job asking tough questions. We need that now more thanever!,0
"When a candidate comes out and says the winner of the #GOPDebate was a member of the other party, that's not good. It just happened.",0
@realDonaldTrump didn't like @megynkelly pressing question.  Resorts to calling her a 'bimbo'.  #GOPDebate #noclass https://t.co/Z6nQmfUxHg,0
I actually exclaimed out loud. Megyn Kelly your extensions are not fooling anyone and they don't look natural. #GOPDebate #Fashion,0
"Now I know I was right about #GOPDebate. If Sally Kohn agrees with her, she was definitely out of line! https://t.co/JudMM4iT3j",0
"From @GlennCook_NV: #GOPdebate marks beginning of the end for #Trump: https://t.co/VDBYGTLZGO, via @reviewjournal",0
Most depressing thing about #GOPDebate is that there will be no Jon Stewart on @TheDailyShow to make us laugh through the tears #JonVoyage,0
@FelizRobertson The #GOPDebate . Still reviewing. Guyana next elections on my mind.,0
"@lyndonjackmon Dearheart #BoyAboutTown is never upset about ppls views,no matter how misguided. After #GOPDebate #DonaldTrump is a non issue",0
@megynkelly was a fan of yours until the #MSNBC i mean @FoxNews sponsored #GOPDebate,0
"Leaders make tax-payers fund @Ppact even when it's against their beliefs, but Trump can't call a person a disgusting animal. #GOPDebate #PC",0
"Problem: We need to stop gun crime.
Solution: Use guns as a deterrent. #GOPDebate",0
@Sojourners Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
Fiorina for the People #proud American #GOPDebate #2016 #WakeUpAmerica,0
"Liberals: LoL @ showing Straight Outta Compton trailer during #GOPdebate
Radical Liberals: Straight Outta Compton is rape culture!!",0
Did Trump Implode in #FOXdebate? Special new @hlcpodcast #GOPdebate edition http://t.co/HEYhWpWUWx #mapoli #nhpolitics #mepolitics #trump,0
Support 1 U like #TCOT This is STILL America but PLS VET so U KNOW what ur getting! https://t.co/hrLWhET2x8 #GOPDebate #FoxNews #iapolitics,0
"#InternationalBeerDay…because the whole world needs a drink after that oh-so-American #GOPDebate
🍺🇺🇸🍺😜🇺🇸🍺",0
Conservatives CANT POSSIBLY Support a Candidate that DONATED TO HILLARY- EVER-this is ASININE #tcot #ccot #GOPDebate #RedNationRising #PJNET,0
I Strongly Suggest Everyone To Listen To Dennis Prager Today.  #GOPDebate,0
WHAT IS LOVE? Presenting D Trump at the Roxbury! https://t.co/SERwdl1yfc #DonaldTrump #GOPDebate http://t.co/k5kvYbeij8,0
DUMBMASSES #IDIOCRACY #GOPDebate  https://t.co/C7fFOOErmn,0
"Donald Trump would be a bad President, but an excellent Pro Wrestler. Finishing move: The Trump Card! #GOPDebate",0
Follow up question to @JohnKasich: Will you nominate supreme court justices that will uphold marriage equality cases? #GOPDebate,0
"The media seem to be leaving out the most disturbing comments Trump made to Megan Kelly where he made a veiled threat to her.
#gopdebate",0
"Frank Luntz: #GOPDebate ""Great News for Ted Cruz"" https://t.co/lZWVLuBgNq via @YouTube",0
Hope #tcot&amp;#tgdn enjoyed the pander-fest at the #GOPDebate debate last night. How does spoon-fed pap taste? @GOP @BuhByeGOP  @LOLGOP,0
@LatinaLista Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
.@Bipartisanism This was not at all talked about at the #GOPDebate http://t.co/4Wj0ZBZMqe,0
Watching everyone complain about the #GOPDebate last night makes me glad I watched #CriticalRole instead. #Critters #NoContest,0
Have a #GOPDebate 'hangover' today.  So much consumed...brain fried.,0
"@keder they missed an ""h"" in that. It's supposed to read ""Whiner: Donald Trump"" #GOPDebate",0
"I would say that Trump appeared incompetent in the #GOPDebate, but that wouldn't be very nice.",0
@HuntsmanAbby @SIRIUSXM @PeteDominick @krystalball #GOPDebate  @JonHuntsman https://t.co/AyxbtXwsKR Money Can't Buy Me Love? It Can -D Trump,0
I for one am shocked that the party whose audience booed an American soldier applauded a rallying cry to be meaner to people. #GOPDebate,0
Donald Trump &amp; Hillary Clinton deserve each other. I guess if the parties nominate these 2 phonies then America deserves them too #GOPDebate,0
Retrospect. I liked way @ScottWalker was respectfully #listening to other candidates in #gopdebate pictures. Very revealing.,0
@stephenmengland @realDonaldTrump Donald Trump is starting to Implode but I doubt that his supporters even notice. #GOPDebate,0
.@GovMikeHuckabee @FrankLuntz Haha. Dream on. #GOPDebate,0
"So…the #BestandBrightest did not show up on #Cleveland stage but they did show up on #Twitter ?
#GOPClownCar #GOPDebate",0
the #GOPDebate : for whatever Ailes you..,0
Check out http://t.co/k1hbpWGv6w for a fresh political perspective! #blog #blogger #finchley1959 We update constantly! #GOPDebate,0
The first GOP deuschbait day ends with no winners... anywhere. #GOPDebate,0
#TheWorstPartOfDepressionIs not even the #GOPDebate results or watching the #GOPClownCar crash will make me smile...,0
#FOXNEWS focus groups are just as biased as the 3 Stooges who moderated the #GOPDebate. #FOXNEWS will lose viewers. #CNN #MSNBC #CBS #ABC,0
The #GOPDebate PROVED why @RealBenCarson is here for good.... @rfrasher90 #Neurosurgery #Deserving #POTUS #Genius http://t.co/2fF3OmzjSM,0
"Ted Cruz won that debate ""Imo"" 
#GOPDebate ""early numbers suggest record audience"" yea! people are watching",0
Basically #GOPDebate http://t.co/znxkpFq6y7,0
"Even the media doesn't get it,  No one won last night's #GOPDebate.  ALL the men further alienated their base.  Carly was the only star.",0
"@ESQPolitics ""Zygote Americans"" - the winingest takeaway of the winner of the #GOPDebate Thank you, Sir.",0
"#GOPDebate: Did Cruz Trump Trump?
https://t.co/zMrfI7BoUc via @CR",0
FOX made an all out effort to take #DonaldTrump out. I hope his poll numbers catapult!! #GOPDebate,0
@realDonaldTrump should purchase @FoxNews and relieve @megynkelly of her duties! #GOPDebate #tcot #Trump2016  https://t.co/TTp2x2gRRC,0
Highlight video from #Iowa debate parties last night.  Part 1. Full vid here. https://t.co/ZAQ07p8qY6 #GOPDebate http://t.co/wV0ivyqUdh,0
I like what Marco Rubio had to say at the beginning actually. #GOPdebate,0
I am hearing about the Fair tax again. #GOPDebate,0
Where do I find a YouTube compilation of all the ridiculous things said last night? #GOPDebate,0
"I still don't know what a 'tsunami of drugs' is exactly, but it sounds like a great time to me. #DrugsMan #GOPDebate",0
@GovMikeHuckabee Was fantastic in the debate.  On to the White House!  #imwithhuck #GOPDebate #th16 https://t.co/MyElASNpnb,0
Just caught highlights of the #GOPDebate and it's super depressing because only 1 of them can be president in 2016 :/,0
"@megynkelly I WAS a big fan, watched your show nightly , until your LIB  attack on @realDonaldTrump #GOPDebate #NoKellyFiles #Trump2016",0
Who won? Are more people talking about this picture w/ @HillaryClinton or the #GOPDebate #Kardashian #Politics #Kanye http://t.co/z6B8vwv9VC,0
@PamelaGeller @AnnCoulter I think you on accidentally uploaded a pic of Hillary instead of @realDonaldTrump. #GOPdebate,0
"""@AlyssaLardi: I can't remember any of their names esp since they're 90% white men with orange foundation #GOPDebate"" dying",0
Here's who really won the #GOPDebate: https://t.co/3SRDYFEH7J,0
"Not everyone is a fucking LGBT student struggling to pay bills Debs. 
#GOPDebate  https://t.co/qIrhkT79h2",0
"#gopdebate Trump hates fat people? He should look in the mirror. Poor Chris Christe won't challenge him. Well, you know why. : (",0
Trump Wouldn't take a pledge NOT to run 3rd Party- He couldn't  to answer when he became Conservative CUZ HES NOT #TCOT #ccot #GOPDebate,0
The zone has warned folks about Fox News commentators like #MegynKelly for months...http://t.co/IZ6Z3APgBH in relation to #GOPDebate &amp; Trump,0
Donald Trump just gave a master class on how to get away with #sexism http://t.co/lIwTJlzZfd via @voxdotcom #GOPDebate #GOPClownShow,0
@JuddLegum @modernjam he also suddenly became a resident of NY even he is from Jersey... #GOPDebate,0
"@MikeHuckabeeGOP I think my dad, a career naval officer (&amp; progressive) would disagree that the mil. exists to ""break things' #GOPDebate",0
.@FoxNews #GOPDebate I'd like to see FOX host a #Democrat debate so these cands. aren't getting all soft-ball questions.,0
Oh… I understand now. The movie “Idiocracy” is actually a documentary.  #GOPDebate,0
Trump is overrated and angry. @megynkelly was surprisingly good. #FuckTrump #GOPDebate  https://t.co/ghFpF8MOvF,0
Time for Conservative women to get loud and proud/stop letting the hags have sole narrative for women.#GOPDebate ...Carly Fiorina nailed it!,0
@xjeremymx @IvanTheK completely agree. The #GOPDebate feed on Facebook was a joke.,0
Well played @DIRECTV wasn't sure where FauxNews was to watch the clown show last night #GOPDebate chuckled at V. http://t.co/K2uaFCce5w,0
@realDonaldTrump where are your manners? #GOPDebate,0
What about @BenCarson2016 . The American people should hear more from this guy. Amazed me at the #GOPDebate #OutnumberedFNC,0
@FoxNewsLive #GOPDebate Seriously?  Are you being tone deaf deliberately?  Are you not clueing in on the blow back @megynkelly &amp; I'm a fan!,0
"""@RubinReport: Finally got it. Trump looks like Boss Nass from #StarWars. #GOPDebate http://t.co/e8GzqNhK9r"" @rockstarfudge",0
What should you do the day after last night's #GOPDebate? Google @CarlyFiorina,0
Officials warn you could die playing the #GOPdebate Drinking Game...but if any of them are elected you'll die... http://t.co/VfO2Diau0y,0
@vlanda Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
"This: 
#GOPDebate http://t.co/x8V9vBUlc6",0
"How about next time, the big debate has 8 guaranteed slots with 2 wildcards based on the perf. at the small debate? #GOPDebate",0
The photos of Rafael Cruz eating bacon off a semiautomatic is gayer than any same sex wedding. #gop #GOPDebate #tcot,0
"@thedailybeast: WATCH: Trump's disgusting ""drop to your knees"" comment (mentioned @ #GOPdebate  http://t.co/yyz21reoOD #trumpisapig #fb",0
I honestly really want to hear what Ben Carson has to say #GOPDebate,0
Uhm #Fiorina has me questioning my sexuality. Only #GOPDebate candidate to mention cyber security with regard to China and Russia 😍,0
@washingtonpost @AaronBlakeWP What @megynkelly did to @realDonaldTrump was mean-spirited. Everyone should boycott her show! #GOPDebate,0
Watching @ChrisChristie advocating for domestic spying via the NSA and abandoning the 4th amendment in the #GOPDebate. #seriously,0
I didn't watch the #GOPDebate I need some highlights of the dumb shit they said. Like #RonaldRaven lmao,0
"@megynkelly this wasn't a debate. U all ""Moderators"" were pathetic. U attempted to do interviews instead of conduct the #GOPDebate. #FAIL",0
The liberal media isn't reporting this debate in a neutral way; I see so much bias that is sadly transparent #GOPDebate,0
#GOPDebate @JohnKasich your country doesn't make your top 3? #unpatriotic,0
"#VelvetUnderground is Friday's soundtrack. Because #JonStewart is gone, and the #GOPDebate was ... well, it existed. #nostalgic and #sad.",0
"#FNC honored #MegynKelly w/ appointment to be unbiased moderator for #GOPDebate. BUT, she played her `Attack-Dog Interviewer` role instead.",0
Did anybody see Trump's face when Rubio mentioned #ElChapo last night? The horror. #GOPDebate,0
Chris Christie seems pretty chill. #GOPDebate,0
Who won #GOPDebate? The real question is who's #TheBiggestLoser. #CNN #FoxDebate #Hillary2016,0
‘ONLY ROSIE': Donald Trump Takes a Dig at Rosie O’Donnell During #GOPDebate… the Crowd Roars..... http://t.co/39sqc4VTVc via @regisgiles,0
Something something #GOPDebate,0
"#Repost @thelmurrieta with repostapp.
・・・
After last night's #GOPDebate. https://t.co/SOtTPh4UtY",0
"If you close your eyes, Marco Rubio and Matt Damon are actually the same person @marcorubio #mattdamon #GOPDebate",0
"On substance, Rand Paul bested Christie Kreme. http://t.co/GCsszPjtHT #NSA #GOPDebate #StandwithRand",0
@WomenRadio Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
"#GOPDebate #JonVoyage - Thoughts on the events of last night on TV, including the Republican debate and Jon... http://t.co/pz4tiAOnBL",0
"I'm going to have a stroke if I read, see or hear the word ""rhetoric"" one more time. Barf. #GOPDebate",0
What a great #GOPDebate ! I think the Republican Party won the whole thing. They have some great candidates!,0
The big twist of the #GOPDebate is that @RandPaul swapped bodies with his teenage son after a Chinese earthquake yesterday morning.,0
#BenedictCumberbatch showed #US   #Instagram #Luv #Lazers #StraightOutta #Brooklyn on fleek like the #GOPDebate http://t.co/eaDMd4rhMs,0
Today's GOP is a crazy white dude in a darkened theater. They are out to destroy us.  #GOPDebate,0
Oh yeah that's right Ben Carson is still here #GOPDebate,0
"via @PFTCommenter, my biggest laugh from #gopdebate: http://t.co/SZ8xU8ebk1 cc: @thevenaltimes",0
Well yeah...#GOPDebate @GOP @RealBenCarson @megynkelly #CarsonWins #BC2DC16 #ImWithBen #WinBenWin #InItToWinIt  https://t.co/YrhbygJeMv,0
"If @realDonaldTrump were the Titanic, the iceberg would sink. #GOPDebate",0
#GOPDebate Each candidate claims they speak directly with God...,0
Great article about the craziness that was last night's #GOPDebate  https://t.co/6rwQandCFu,0
"@guypbenson No Guy. Trump shoots the messenger, as he did with Meagan Kelly last night. Must be a habitual response of his. #GOPDebate",0
My first executive order? Defund planned parenthood! Because that's the most important issue. Wtf. #GOPDebate,0
now we'll move to talk about racial issues in ame..WAIT BREAKING NEWS SCARY RUSSIANS TELL US HOW YOU WOULD SCARE THE PEOPLE BEST #GOPDebate,0
@HuntsmanAbby @PeteDominick #GOPDebate Mission Statement: Tell morepeople that U love them U neverknow how much they might need it -C Brogan,0
Why the national debt is increasing instead of decreasing? @realDonaldTrump and I will solve this problem! #GOPDebate #Inconsistent,0
I who have carefully avoided the #GOPDebate have finally heard comments in the lunchroom at work. #sadFace,0
@steelhamster Here's a clip from #GOPDebate https://t.co/x2Vae3WR3M,0
Yup. This happened....#GOP #GOPDebate #Republican #teaparty #Conservative http://t.co/lSgAIGj6kR,0
Dems are terrified b/c they know a conservative will b next president &amp; they won't be able to dismember babies &amp; sell body parts. #GOPDebate,0
Public policy and the #gopdebate or why #donaldtrump is winning. http://t.co/2Tv5M6onVo,0
I'm still a little sick to my stomach from watching the GOP debate. Not enough booze in the world to handle that monstrosity. #GOPDebate,0
This is that rare instance when I have to agree with @IAMMGraham. @realDonaldTrump's performance in the #GOPDebate will hurt him. @ghook,0
"Yeah, how dare that birch stand up for women's issues?  So much respect for @megynkelly now. #GOPDebate  https://t.co/k7E0ttVsKO",0
"I didn't watch the #GOPDebate last night. Is this accurate?

http://t.co/pY3rhCMCBH",0
Who's the real illegal alien #GOPDebate - Farrakhan on #Election2016  Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
#GOPDebate Donald Trump hates Mexicans? http://t.co/Ut1zaW9vK4,0
A lot of candidates are all about defending #PlannedParenthood but never mention take away a rapist's parental rights #GOPDebate,0
"Remember how @ChrisChristie called Rand's tireless defense of the #4thAmendment ""blowing hot air?"" #GOPDebate",0
Love this. https://t.co/XrMOId5bdK #StandWithRand #GOPDebate,0
"BEST. POST. EVER. 10 wtf quotes from last night’s gop debate, gif-edhttp://www.nylon.com/articles/gop-debate-quotes via @nylonmag #GOPDebate",0
@realDonaldTrump whaah 😭😭 @megynkelly &amp; #foxnews was unfair to me They shouldn't ask questions about what I say 😭😭 #gopdebate,0
I've picked up 4 followers focused on reduced cost Ray-Bans in the past 24 hours. Who knew Ray-Ban bots were so into #gopdebate jokes.,0
"Ben Carson, Ted Cruz, and you-know-who won the Google search war http://t.co/tYQVy0Bhup

@realBenCarson #GOPDebate",0
Watching the #GOPDebate this morning. It's incredibly clear that none of these people care about me at all.,0
"Based on his rhetoric, I assume when Donald Trump looks at Megyn Kelly, he sees Miss Piggy.

#GOPDebate",0
"Trump invites Hillary Clinton to his (3rd) wedding... but blasts Megyn Kelly during/after the debate.

And he's a ""Republican""??? #GOPDebate",0
Biggest winner &amp; loser of #GOPDebate? @FoxNews: Moderation WIN; App &amp; live streaming FAIL. @juanasummers &amp; @film_girl http://t.co/4HSpigrZTA,0
@seanhannity @ChrisChristie @GovChristie Then try not lying about your US Attorney - 9/11 appointment. #GOPDebate,0
“@HillaryClinton: Missing Jon Stewart already. #GOPdebate #JonVoyage -H”. THIS @johnfmiddleton,0
"While I sometimes don't like @realDonaldTrump 's character, he's still the only candidate calling it like it is. #GOPDebate #ycot",0
"#GOPDebate #GOP Marco Rubio had the best zinger of the night ""how fortunate we are to have so many good candidates while the Dems have none!",0
Bernie Sanders live-tweeted the #GOPDebate http://t.co/noSDLXybM9 via @HuffPostPol,0
.@InklessPW could take some cues from the #GOPDebate. Why weren't our leaders asked if god has spoken to them? #macdebate,0
Watch the #GOPDebate last nite? Well than you are ready for #trump this: the United States of #mexchat this Monday Aug10. 1pm ET,0
Republicans admit science is real. Why is this even news?!! #GOPDebate,0
The night #JohnStewart signed off from #TDS he killed 2 birds with one stone: #GOPDebate on #FoxDebate . No need to further comment on them,0
@Marmel Wondered same thing. And Trump did mention her firing in one of his recent diatribes. Surprised he didn't diss her @ #GOPDebate.,0
@GovernorPerry Who the heck is Ronald Raven? #GOPDebate,0
"Tune into @937TheTicket for #4Downs at 11:45. Talking #GOPDebate and #TheDailyShow, Gronk Bus LLC, our dream jobs, and Yordano Ventura.",0
.@gatewaypundit @megynkelly @realDonaldTrump Megyn= the new Candy Crowley. They blundered badly. FOX exposed themselves. #GOPDebate,0
Trumped: Rand Paul Gets Less Than Half the Time of ‘The Donald’ During GOP Debate - http://t.co/9WCiDg100e #GOPDebate #Trump,0
"genuinely impressed by @megynkelly. Thanks for your thoughtful questions on women, foreign policy, and race #GOPDebate",0
That's All! 😉 #FactCheck #GOPDebate http://t.co/jR7P3o5XhX,0
@marcorubio #GOPDebate winner in my book! #dale #cuban,0
They stopped at 10 because they couldn't fit any more in the clown car. #GOPDebate,0
On #immigrationreform #GOPDebate @marcorubio: most are Central Americans not Mexicans (true) and he wants electronic monitoring systems,0
msnbc: Chris Christie and Rand Paul feud in tense national security face-off at #GOPDebate: … http://t.co/7roNBlX7ys,0
"oh, yes, you got that right, @BernieSanders #FeelTheBern #GOPDebate  https://t.co/myenLefBnF",0
"#GOPDebate #ScottWalker My take on the war-mongering last night:Walker-Cold War, Trump-Spanish American, All-States Rights/Civil War,Idiots!",0
@shawnsBrain66 I'm a liberal and I was ecstatic.  That was hands down the best reality show I've ever seen. #GOPdebate,0
IMO @realDonaldTrump was targeted by @FoxNews in a biased attack No choice but 2 b on defens Could not offer any real subsatnce #GOPDebate,0
"Fear &amp; Loathing in the #GOPDebate | http://t.co/wzoUdISFgi
by @digby56 #tcot #PJNET #FoxNews #GOPClownCar http://t.co/hW9DQXnFwP",0
"When @megynkelly says, for t sake of #argument, #LetMePlayTheDevilsAdvocate, she means it &amp; no one does it better. #GOPDebate #KellyFile",0
"Loved the exasperated look on Jeb's face during #GOPDebate. It's like he kept thinking, ""Am I the only one who is taking this seriously?""",0
2016 Wide Open Heading out of Electric Opening Debates - http://t.co/OroBlJ66rK: http://t.co/WFY89WXKzD #GOPDebate,0
So about Kelly last night: stopped clocks. #GOPDebate,0
"Other than ""DOWN WITH THE EPA!"" #GOPDebate",0
#ClimateChange a Non-Issue in #GOPDebate / Primary Season http://t.co/QICyHOPamW Great read at @insideclimate with input from @FordOConnell,0
@foxandfriends that's not a zinger.  Treating women like human beings isn't political correctness. #GOPDebate,0
"@megynkelly going.Ronda Rousey on @realDonaldTrump 's  posterior and his childish comeback was a ""where were you when?"" moment.#GOPDebate",0
Interesting Al-Arabiya coverage of the #GOPDebate @AlArabiya http://t.co/Fgpb32DLH0,0
At #GOPdebate Jindal Pledges To Sign Executive Order Specifically Protecting 'Christians' From Gays http://t.co/cR56G8SZMr,0
EXCELLENT .@michellemalkin WOW #StopCommonCore #CommonCoreNews @AliceLinahan #homeshool #TCOT #CCOT http://t.co/E8uWGy4cHf #GOPDebate #Iowa,0
"This morning's @theskimm recap of the elephants in the room, was the best recap of all time #GOPDebate #skimmriffic http://t.co/mC2wOKuWI8",0
@ImmAdocates Who's the real illegal alien #GOPDEbate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
"Andrea Mitchell brings on someone from La Raza to express how ""disappointed"" she is in the #GOPDebate. In other news, dog bites man.",0
It makes me mad when the moderators intentionally turn the debate personal with attacks and gotcha questions. #GOPDebate,0
#GOPDebate #FoxNews #MegynKelly #ChrisWallace #only winners as a result the debate were the  #SocialistsDemocrats #thanks #FoxNews #debacle,0
This is getting boring. Someone bring up the gays or harpoon @ChrisChristie or something. #GOPDebate,0
Serious Q: Do other civilized (interpret that how you will) nations allow their elections to turn into such a circus of clowns? #GOPDebate,0
"@wessmith123 @FoxNews
FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina
#GOPDebate #morningjoe http://t.co/ygMGbAvqut",0
"More 1% News. I do like the soundtrack a lot.
#GOPDebate: Riot Police, Saxophone Turn Back Protesters http://t.co/8rWU8PwRid",0
"One thing you can say about the #GOPDebate last night, #DonaldTrump pretty much screwed himself of any chance of becoming President -",0
Democrats #progress #GOPDebate  https://t.co/xJqCqeT2NM,0
@ChrisChristie Why did you lie about your US Attorney Start/Appointment date during #GOPDebate? Too easy to fact check..,0
"""We were the first state to do a Choose Life license plate"" Yay! Does little Jeb want a gold star? Come and give mommy a hug!!! #GOPDebate",0
I tried to watch the #GOPDebate last night but I kept hearing farting noises.,0
I like senator #GOPDebate #Carson2016,0
@realDonaldTrump I view this Buffoon as a schoolyard bully who can't function in a normal society. #GOPDebate,0
Does #GOPDebate have promotion/relegation? Like Fiorina moves to the Premiership now and Walker goes to the debate Championship?,0
Why does #GOPDebate keep changing to #GOBDebate?,0
I'm surprised Rick Perry was at either debate. I thought his ankle bracelet had a boundary. #GOPDebate,0
"Tickets to the circus - check, last nights entertainment was all I needed!  Thanks #GOP #GOPDebate",0
I didn't watch all of last night's #GOPDebate (because I can't even..). Was there anything about civil rights or climate change?,0
shit son @tedcruz got told to stfu #GOPDebate hahahahaha,0
Just because someone can tap into anger doesn't mean he can create the right fight...weary of the dividers at the top #GOPDebate #FoxNews,0
Giving credit where it's due: I thought all three #GOPDebate moderators did a great job. They took it to the candidates.,0
"I loathe Faux Nooz, kudos to Ms. Kelly going after ""Da Donald,"" the misogynistic, bloviating, xenophobic, carnival barker. #GOPdebate",0
"@realDonaldTrump hates strong, independent, women. I'm shocked he doesn't tell his daughter to put a dick in her mouth &amp; hush #GOPDebate",0
After watching the #GOPDebate - today I feel proud to be an American &amp; have @HillaryClinton as my champion &amp; leader. #Hillary2016,0
I have always thought of myself as having average intelligence but after watching last night’s #GOPDebate I feel like a genius. Also sad.,0
So glad people finally appreciate honesty. I've got all the honesty you can handle and the battle scars to prove it. #GOPDebate,0
So after last nights #ClownCar debates this movie just popped into my head for some reason #TYTLive #GOPDebate http://t.co/sOzNMUnLtj,0
@GovChristie big loser of last night. Unwavering &amp; unapologetic position of violating constitutional rights- not winning msg #GOPDebate,0
@HillaryClinton easily won last night's #GOPDebate and she wasn't even there.,0
"""When you find mush, you push""  We agree with Jack from @AandGShow about that being a great motto in life! (from last night's #GOPDebate)",0
"After the #GOPDebate, I'm all #YasKween! http://t.co/2VRyVXpTgU",0
"Trump &amp; co drew NBA Finals type viewership for #GOPdebate, MURICA wins again.",0
Chris Christie and Rand Paul feud in tense national security face-off at #GOPDebate: http://t.co/LSEItOG0nR (Getty) …,0
I really think a @RandPaul @CarlyFiorina alliance is in order! This would be a political powerhouse! #FOXNEWSDEBATE #GOPDebate #2016election,0
#GOPDebate: Did Cruz Trump Trump? https://t.co/PuIXp0vm8I,0
"How can you purport to be Christian (""Love Thy Neighbor"") yet verbally eviscerate your opponents? #GOPDebate",0
I didn't think a single candidate distinguished themselves last night &amp; I think Trump did what I expected...more of the same. #GOPDebate,0
@GovChristie gave the only intelligent answer on entitlements last night and he only got 65% of it right. #GOPDebate,0
"@GOP #GOPDebate pre·var·i·cate, prəˈverəˌkāt/, verb. speak or act in an evasive way. synonyms: be evasive, beat around the bush, hedge",0
Which new ideas did the #GOPDebate offer last night?,0
#GOPdebate: So now what do you think of Donald J. Trump?  He had the most minutes of any candidate. Did he change... http://t.co/1qpscJVIku,0
"I think it came as a surprise to Bobby Jindal to be on the JV squad, in the opening act. #GOPDebate",0
@puddinstrip #GOPDebate live tweet feed was on fire.,0
"So Trump got Trumped by @megynkelly and what does he do... Whines like a ""mamas boy"" and calls her a bimbo. #GOPDebate #KeepItUpMegyn",0
The world is changing too fast for them. #GOPDebate,0
".@RealDonaldTrump retweets Twitter users calling @megynkelly a ""bimbo"" and ""unbecoming"" after #GOPdebate http://t.co/sQykqA97bs",0
I wish there was more CGI in the #GOPDebate when the candidates called out Trump as not being helpful to Americans. http://t.co/ladgpa1REz,0
Exactly #GOPDebate http://t.co/XqjbInIZTE,0
"If you weren't following @pattonoswalt last night, your #GOPDebate was significantly less awesome.",0
New post! http://t.co/i1LPjGgehD @marcorubio shines #GOPDebate #trump #bush #carson #fiorina #FoxNews,0
I'm thoroughly disgusted by the abysmal performance demonstrated last night by #FoxNews. They owe each candidate an apology. #GOPDebate,0
"#Cuban rpt he liked #Rubio #GOPDebate. Easy 4him 2say, try livin w/him down here in #Florida &amp; C how much u like him #politicalnightmare :(",0
"Wandered away from the #GOPDebate coverage last night, shouting I AM ALL OUT OF EVENS TO CAN'T",0
Who do you think won the #GOPDebate last night?,0
Holy crap! &gt; http://t.co/q81ysLXE47 ~ this lady is as sharp as it gets &gt; @CarlyFiorina ~ watch out boys! #GOPDebate,0
"The #GOPDebate Breakdown https://t.co/KWxYDkx9gp Fox News is part of the war on info, It's our duty to steal their intellectual property.",0
all i learned from #GOPDebate is that @realDonaldTrump is a sexist pig w/ MO shock value for the ignorant-wow that debate was drunkenky dumb,0
"How's this for an accurate description of our system? https://t.co/E68Hblfc2G. The #GOPDebate illustrated this in a wonderful, scary fashion",0
"Pouty face Donald bullies around at the GOP debate. I'm rich &amp; loud &amp; do what I want, if I can get away with it! #GOPDebate",0
"MT @ABCPolitics: According to @gov, the most-retweeted candidate tweet of the #GOPDebate came from @BernieSanders : https://t.co/7Is9RxaW5e",0
Not addressed once at either #GOPDebate #believersneverdie http://t.co/4eH6f2reUr,0
"@texasdivepro I see you missed the point, I know how comprehension is a problem for you types! https://t.co/BYv2IiFmPr @FoxNews #GOPDebate",0
Dorp. #GOPDebate https://t.co/cy9C8nvS5y,0
The best person in the GOP wasn't even in the 9pm #GOPDebate. Is GOP stupid enough to leave Carly Fiorina out of next prime time debate?,0
@megynkelly is very biased or she was paid off to assassinate @realDonaldTrump during the #GOPDebate #KellyFailed,0
@RealBenCarson @DrBenCarson2016 #GOPDebate I loved this quote and how true it is!!! http://t.co/9SBG2rXkVO,0
"@Suthen_boy Trump exposed the fact that every other candidate is nothing more than the puppet of their wealthy benefactors!  
#GOPDebate",0
Twitter Users Takeover #GOPDebate Hashtag to Drag GOP Candidates - Atlanta Black Star http://t.co/pGYFKX94Ib,0
"@Doc_68W_ Fox tried hard to torpedo Trump, from the opening question to ques abt his remarks abt women. #GOPDebate See also Rove's WSJ piece",0
Kasich tweets about response to question on gay marriage during #GOPDebate on #FoxNews https://t.co/rhhOgIIbCL,0
"Lemme see...who else?Bush, Rubio? Too similar. #GOPDebate",0
Just did TV interview about VA #GOPdebate focus group I'm not worried about my comments BUT nervous about my HAIR http://t.co/GAtsSNZ5AO,0
Re-watching highlights from last night's #GOPDebate 😩really makes me cringe. All I can say is LOL 😐,0
.@allahpundit Best part of Rush's opening--his reporting the backlash against @FoxNews. They've forgotten their audience #GOPDebate,0
I AM DEAD -- #GOPDebate Trump at the Roxbury https://t.co/q1y4SYaB9B,0
I think all the GOP candidates have a secret crush on Hillary because they were trashing talking her so much. #GOPDebate,0
I forgot #ChrisChristie was running until I saw the #GOPDebate .... #Forgotten,0
This is my favorite quote of the #GOPDebate This is the only point @realDonaldTrump needed to make.  https://t.co/KwHdfmUvA5,0
